Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent/Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,--,--,--,--,--,--,74.1615,74.1615,75.92725,54.73825,64.62645,65.33275,79.1056,57.56345,45.9095,55.7977,57.7400085,70.983021,71.53475861,73.79400777,64.20857734,77.39439615,98.64240956,87.25109113
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,52.9725,41.6717,41.31855,187.8758,233.43215,233.43215,233.43215,304.4153,323.83855,284.6389,296.646,298.7649,341.601995,384.191885,437.55285,436.84655,453.6693319,476.09388,479.486163,485.4955113,520.1050558,523.4188519,496.7166149,493.457447
Slovakia,248.47634,247.27563,256.210325,239.965425,245.403935,261.295685,245.0861,221.35442,221.28379,207.58157,215.35087,208.605705,169.547315,186.074735,167.993455,155.633205,154.6090787,176.3629339,146.4176899,230.5019906,154.0216511,183.1936611,220.4143341,161.0510511
Slovenia,35.66815,36.7276,35.350315,35.632835,38.811185,40.153155,38.881815,39.5528,37.99894,35.985985,37.186695,31.92476,30.72405,29.911805,27.05129,28.711095,30.4062006,31.889418,31.2813749,31.74768725,31.89296127,33.61516427,29.68572967,28.63834907
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,38.49335,73.4552,45.9095,86.1686,97.4694,89.34695,107.3576,116.5395,127.134,131.3718,134.197,134.197,141.7543458,147.0515508,147.1421949,143.6459822,140.2729949,133.0583351,129.9656803,133.0695118
South Korea,670.949685,745.42902,822.1332,896.22407,1021.627635,1029.185045,1164.724015,1179.09722,1314.318355,1190.786485,1547.326725,1650.234635,1687.668535,1877.310085,1733.47209,1533.73045,1562.698494,1753.475425,2056.112056,1953.835793,1922.205718,2206.961121,2229.159502,2119.753196
South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0
Spain,598.02421,611.93832,772.091845,818.495755,1004.040765,1233.800155,1290.869195,1284.97159,1439.08625,1291.68144,1296.802115,1253.294035,1238.21453,1253.294035,1284.90096,1143.888165,1144.382571,1222.851834,1229.564911,1313.36758,1147.35142,1304.922134,1400.658907,1244.916434
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,31.14783,34.18492,34.82059,34.714645,34.573385,32.91358,34.46744,35.562205,32.27791,42.554575,57.598765,45.98013,39.90595,38.316775,31.465665,28.67578,32.3838235,38.40702464,38.40702464,41.47817459,46.28611279,44.54603336,27.35581329,31.69444209
Switzerland,104.920865,109.229295,107.21634,113.325835,116.927965,120.035685,116.716075,113.64367,121.095135,116.221665,129.81794,115.162215,126.251125,132.92566,115.162215,123.03746,129.2528472,129.8178824,123.1713738,126.3522828,122.9861843,133.6697124,110.0549352,101.3124353
Syria,0,0,0,0,0,0,0,0,4.9441,32.13665,24.36735,8.82875,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,211.1837,226.016,254.268,264.1562,322.42595,339.37715,360.213,388.81815,401.1784,416.36385,526.1935,562.56795,535.975755,539.33068,635.31685,684.75785,710.3256928,781.8379603,791.0896348,777.6037661,839.8965515,929.4953224,958.9435527,953.395177
Tajikistan,42.73115,44.14375,41.31855,46.26265,47.67525,49.08785,43.7906,22.6016,14.126,6.674535,6.533275,6.3567,6.63922,6.99237,7.48678,0,0,0,1.9190262,2.3341608,2.3341608,2.3341608,0.8368986,0.8544721
Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,46.96895,177.9876,218.953,250.38335,265.92195,312.8909,317.1287,331.961,301.94325,292.76135,311.12515,338.3177,344.6744,365.8634,374.05648,470.713635,456.587755,509.1360286,520.5784508,515.0737276,531.3998255,562.2058898,604.2946332,802.9691828
The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.137,0.156,0.257,0.486,0.489,0.499
Timor-Leste,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878675,0.35147,1.370733,1.581615,3.991925966,4.087420365,5.351517367,6.214235629,6.221019
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,42.378,55.7977,59.68235,49.441,45.9095,63.567,45.9095,44.14375,49.441,44.14375,44.14375,48.7347,66.74535,79.8119,102.06035,104.88555,121.2009414,135.609339,141.626646,152.065305,140.5879502,138.245118,136.9412346,137.2598773
Turkiye,507.8297,556.35251,604.23965,729.25475,767.46558,938.425495,1067.183985,1265.40708,1312.058195,1266.25464,1343.276655,1549.55157,1621.73543,1598.71005,1739.68753,1710.199505,1636.921503,1946.596107,1771.985811,1593.790521,1696.20083,2067.929174,1925.93178,1782.819192
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. Pacific Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. Territories,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,2143.6205,1974.1085,2129.4945,2334.3215,2373.168,2394.357,2447.3295,2309.601,2267.223,942.9105,1285.466,1582.46515,1162.92295,988.82,706.3,500.943275,378.5382693,458.031659,338.110095,382.9042787,292.24326,269.081387,52.97205,71.60942309
United Arab Emirates,0,7.063,7.063,7.063,49.441,49.441,49.441,227.78175,591.52625,591.52625,597.17665,998.531625,657.5653,688.28935,711.2441,769.9724461,753.1273342,743.2747539,669.718088,687.7298615,698.2739615,698.9769015,682.6510542,668.8049584
United Kingdom,77.693,105.945,180.1065,263.09675,434.3745,583.4038,754.3284,1058.0374,1290.05695,1452.50595,1908.63449,1900.194205,1782.171475,1734.849375,1573.523894,1624.194272,1710.467952,1668.780209,1669.305837,1649.663428,1550.342581,1812.696877,1995.321902,1597.148584
United States,3781.602987,3976.939284,4015.462598,3943.749002,4258.558342,4341.034052,4186.280823,4607.581658,3984.101115,3751.359555,3740.757199,3468.692756,3137.789154,2883.355488,2695.378461,2718.093541,3006.496606,3033.226244,2888.846549,2741.716528,2551.175154,2807.960859,3024.16013,2928.174628
Uruguay,1.4126,1.4126,0.7063,2.1189,4.2378,3.17835,4.2378,3.17835,2.47205,1.4126,2.8252,2.8252,2.1189,2.1189,1.953903689,1.988639754,2.249160246,2.540074795,1.941412887,3.408113419,2.105412129,3.059208682,3.209813577,3.20907549
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,9.8882,0,9.8882,0,0,0,0,0,0,0,20.73673,75.77707259,88.78833325
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,0,0,0,0,0,0,0,3.5315,52.9725,63.567,51.06549,74.51465,64.9796,64.308615,64.944285,17.6575,0,0,0,0,0,0,0,0
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
